# start: [7.3738686  0.75035135]mm
# end: [ 7.3738686 19.7893869]mm
# mode: density_graph
# distance (mm),	plasma density (cm^-3)
1.471732851985559520e+01 1.331106322659048704e+18
1.472358057105349438e+01 1.331655653392375040e+18
1.472983262225139534e+01 1.331634556378540288e+18
1.473608467344929451e+01 1.331458261294833152e+18
1.474233672464719369e+01 1.331220432195005952e+18
1.474858877584509287e+01 1.330852428196244224e+18
1.475484082704299205e+01 1.330415718355290880e+18
1.476109287824089300e+01 1.329979008652316160e+18
1.476734492943879218e+01 1.329542298385396224e+18
1.477359698063669136e+01 1.329105588591454208e+18
1.477984903183459053e+01 1.328668878878912768e+18
1.478610108303249149e+01 1.328232168322354176e+18
1.479235313423039067e+01 1.327795458615165440e+18
1.479860518542828984e+01 1.327358748864593408e+18
1.480485723662618902e+01 1.327024384389889024e+18
1.481110928782408820e+01 1.327061105851100160e+18
1.481736133902198915e+01 1.327386356504974080e+18
1.482361339021988833e+01 1.327711607759761408e+18
1.482986544141778751e+01 1.327617591020476160e+18
1.483611749261568669e+01 1.327049113788448768e+18
1.484236954381358764e+01 1.326537012711844352e+18
1.484862159501148682e+01 1.326211663997667328e+18
1.485487364620938600e+01 1.326403560175140608e+18
1.486112569740728517e+01 1.326698177954367232e+18
1.486737774860518435e+01 1.326514378290477056e+18
1.487362979980308531e+01 1.326655712948652288e+18
1.487988185100098448e+01 1.327361382122645504e+18
1.488613390219888366e+01 1.328049632189092864e+18
1.489238595339678284e+01 1.328595593318834176e+18
1.489863800459468379e+01 1.328631368406089472e+18
1.490489005579258297e+01 1.328149870846643200e+18
1.491114210699048215e+01 1.327646188534715904e+18
1.491739415818838133e+01 1.327006212422163456e+18
1.492364620938628050e+01 1.326239019830230784e+18
1.492989826058418146e+01 1.325471826828705280e+18
1.493615031178208064e+01 1.324704633551635200e+18
1.494240236297997981e+01 1.323937440585756928e+18
1.494865441417787899e+01 1.323170247724576256e+18
1.495490646537577994e+01 1.321381934444664320e+18
1.496115851657367912e+01 1.318414856946563328e+18
1.496741056777157830e+01 1.315447779272697600e+18
1.497366261896947748e+01 1.312480701769321216e+18
1.497991467016737666e+01 1.309513623831831296e+18
1.498616672136527761e+01 1.306546546343112448e+18
1.499241877256317679e+01 1.303579468867170304e+18
1.499867082376107597e+01 1.300343627694732288e+18
1.500492287495897514e+01 1.296854735054221056e+18
1.501117492615687610e+01 1.293434931546149376e+18
1.501742697735477527e+01 1.290015127764214016e+18
1.502367902855267445e+01 1.286595323622305792e+18
1.502993107975057363e+01 1.283175519843618560e+18
1.503618313094847281e+01 1.279755716776747264e+18
1.504243518214637376e+01 1.276335913360462080e+18
1.504868723334427294e+01 1.273183721491496960e+18
1.505493928454217212e+01 1.270345107321614336e+18
1.506119133574007130e+01 1.267506493688761344e+18
1.506744338693797225e+01 1.264667879978428928e+18
1.507369543813587143e+01 1.261829265657774592e+18
1.507994748933377060e+01 1.258990651776461312e+18
1.508619954053166978e+01 1.256552161003871744e+18
1.509245159172956896e+01 1.254377972379387392e+18
1.509870364292746991e+01 1.251648235740550912e+18
1.510495569412536909e+01 1.248551315887796224e+18
1.511120774532326827e+01 1.245454395053362432e+18
1.511745979652116745e+01 1.242357474514447872e+18
1.512371184771906840e+01 1.239260554167587328e+18
1.512996389891696758e+01 1.233361425587228416e+18
1.513621595011486676e+01 1.224335501910522112e+18
1.514246800131276594e+01 1.215546716632809984e+18
1.514872005251066511e+01 1.206757931475084544e+18
1.515497210370856607e+01 1.197969146196688128e+18
1.516122415490646524e+01 1.189180361039646976e+18
1.516747620610436442e+01 1.180391575130273792e+18
1.517372825730226360e+01 1.171602789850850048e+18
1.517998030850016455e+01 1.162814004694837248e+18
1.518623235969806373e+01 1.154025219414727936e+18
1.519248441089596291e+01 1.145347963748164352e+18
1.519873646209386209e+01 1.137027364964753280e+18
1.520498851329176304e+01 1.128974326664744448e+18
1.521124056448966222e+01 1.121928791979159552e+18
1.521749261568756140e+01 1.116375746109655808e+18
1.522374466688546057e+01 1.111049616160236544e+18
1.522999671808335975e+01 1.105589462868767744e+18
1.523624876928126071e+01 1.097063349849056896e+18
1.524250082047915988e+01 1.084835473687595392e+18
1.524875287167705906e+01 1.072607598810170496e+18
1.525500492287495824e+01 1.060379724246039808e+18
1.526125697407285919e+01 1.048151848624026112e+18
1.526750902527075837e+01 1.035923973139629312e+18
1.527376107646865755e+01 1.023696097825953792e+18
1.528001312766655673e+01 1.011434167954582528e+18
1.528626517886445590e+01 9.991081402631553280e+17
1.529251723006235686e+01 9.867544960367424000e+17
1.529876928126025604e+01 9.744473776883171840e+17
1.530502133245815521e+01 9.622202461099607040e+17
1.531127338365605439e+01 9.500214959512925440e+17
1.531752543485395535e+01 9.423746309869137920e+17
1.532377748605185452e+01 9.402955023073290240e+17
1.533002953724975370e+01 9.380118471708180480e+17
1.533628158844765288e+01 9.355313127613963520e+17
1.534253363964555206e+01 9.333264523078209280e+17
1.534878569084345301e+01 9.313790914937137920e+17
1.535503774204135219e+01 9.294317305628250880e+17
1.536128979323925137e+01 9.274843690761831680e+17
1.536754184443715054e+01 9.255370073152629760e+17
1.537379389563505150e+01 9.235896465186662400e+17
1.538004594683295068e+01 9.213749586945000960e+17
1.538629799803084985e+01 9.188299945745861120e+17
1.539255004922874903e+01 9.162850298131906560e+17
1.539880210042664821e+01 9.137400653991690240e+17
1.540505415162454916e+01 9.112353645688381440e+17
1.541130620282244834e+01 9.088208475801354240e+17
1.541755825402034752e+01 9.064562959529315840e+17
1.542381030521824670e+01 9.040709290261950720e+17
1.543006235641614765e+01 9.015764472831147520e+17
1.543631440761404683e+01 8.989783256817267200e+17
1.544256645881194601e+01 8.963802045329049600e+17
1.544881851000984518e+01 8.938728069960870400e+17
1.545507056120774436e+01 8.917507595873964800e+17
1.546132261240564532e+01 8.896872755571699200e+17
1.546757466360354449e+01 8.870837309899927040e+17
1.547382671480144367e+01 8.842451171886030080e+17
1.548007876599934285e+01 8.814065034300080640e+17
1.548633081719724380e+01 8.785678896554434560e+17
1.549258286839514298e+01 8.757292760474841600e+17
1.549883491959304216e+01 8.738825931991564800e+17
1.550508697079094134e+01 8.732849904690707200e+17
1.551133902198884051e+01 8.726873877282467840e+17
1.551759107318674147e+01 8.720897844661721600e+17
1.552384312438464065e+01 8.714921813068663040e+17
1.553009517558253982e+01 8.708297758966548480e+17
1.553634722678043900e+01 8.700853577140080640e+17
1.554259927797833996e+01 8.693409386383198720e+17
1.554885132917623913e+01 8.685965197699054080e+17
1.555510338037413831e+01 8.678521012926228480e+17
1.556135543157203749e+01 8.671076831544691200e+17
1.556760748276993667e+01 8.660710729694192640e+17
1.557385953396783762e+01 8.647269852824171520e+17
1.558011158516573680e+01 8.634651659349491200e+17
1.558636363636363598e+01 8.622033470481777920e+17
1.559261568756153515e+01 8.609415266283205120e+17
1.559886773875943611e+01 8.596797062396395520e+17
1.560511978995733529e+01 8.584178864408504320e+17
1.561137184115523446e+01 8.574471069091056640e+17
1.561762389235313364e+01 8.568495037132986880e+17
1.562387594355103282e+01 8.562519010737496320e+17
1.563012799474893377e+01 8.556542987368949760e+17
1.563638004594683295e+01 8.550566954289944320e+17
1.564263209714473213e+01 8.544590922340779520e+17
1.564888414834263131e+01 8.538614893521109760e+17
1.565513619954053226e+01 8.534677795886191360e+17
1.566138825073843144e+01 8.534392411106657280e+17
1.566764030193633062e+01 8.535424028299363840e+17
1.567389235313422979e+01 8.536455648299960320e+17
1.568014440433212897e+01 8.537487262731601920e+17
1.568639645553002993e+01 8.538518881377758720e+17
1.569264850672792910e+01 8.537795185117470720e+17
1.569890055792582828e+01 8.534745333137415680e+17
1.570515260912372746e+01 8.531635922779626240e+17
1.571140466032162841e+01 8.528526512059040000e+17
1.571765671151952759e+01 8.525417101702645760e+17
1.572390876271742677e+01 8.522307689782543360e+17
1.573016081391532595e+01 8.519198279059880960e+17
1.573641286511322512e+01 8.516088868705515520e+17
1.574266491631112608e+01 8.515870064596250880e+17
1.574891696750902526e+01 8.519436888343526400e+17
1.575516901870692443e+01 8.523003705132179200e+17
1.576142106990482361e+01 8.526570520203450880e+17
1.576767312110272456e+01 8.530137342481573120e+17
1.577392517230062374e+01 8.533704163567047680e+17
1.578017722349852292e+01 8.537685963311116800e+17
1.578642927469642210e+01 8.542137120418266880e+17
1.579268132589432128e+01 8.546242996746951680e+17
1.579893337709222223e+01 8.550027817239491840e+17
1.580518542829012141e+01 8.553812637732042240e+17
1.581143747948802059e+01 8.557597454267676160e+17
1.581768953068591976e+01 8.561382269647883520e+17
1.582394158188382072e+01 8.565167091648279040e+17
1.583019363308171990e+01 8.568951913246416640e+17
1.583644568427961907e+01 8.572736728589283840e+17
1.584269773547751825e+01 8.576521543411473920e+17
1.584894978667541743e+01 8.580306363904010240e+17
1.585520183787331838e+01 8.584091184396556800e+17
1.586145388907121756e+01 8.587876004889111040e+17
1.586770594026911674e+01 8.591660821131125760e+17
1.587395799146701592e+01 8.595445637048884480e+17
1.588021004266491687e+01 8.599230459024071680e+17
1.588646209386281605e+01 8.603015279516618240e+17
1.589271414506071523e+01 8.606800095768486400e+17
1.589896619625861440e+01 8.610584910568537600e+17
1.590521824745651358e+01 8.614369731061091840e+17
1.591147029865441453e+01 8.620016174182292480e+17
1.591772234985231371e+01 8.628168090656986880e+17
1.592397440105021289e+01 8.636320007892221440e+17
1.593022645224811207e+01 8.644471925392980480e+17
1.593647850344601302e+01 8.652623841867692800e+17
1.594273055464391220e+01 8.660775758342421760e+17
1.594898260584181138e+01 8.668927675575870720e+17
1.595523465703971056e+01 8.677079592312017920e+17
1.596148670823760973e+01 8.685231508350035200e+17
1.596773875943551069e+01 8.693383424236398080e+17
1.597399081063340986e+01 8.701535340802812160e+17
1.598024286183130904e+01 8.709687256680775680e+17
1.598649491302920822e+01 8.717839169891816960e+17
1.599274696422710917e+01 8.725366778192811520e+17
1.599899901542500835e+01 8.732043011998867200e+17
1.600525106662290753e+01 8.738719245098440960e+17
1.601150311782080848e+01 8.745901836206397440e+17
1.601775516901870589e+01 8.753777059225886720e+17
1.602400722021660684e+01 8.766481517051594240e+17
1.603025927141450424e+01 8.784397839391153920e+17
1.603651132261240519e+01 8.798976865885427200e+17
1.604276337381030615e+01 8.811624232605442560e+17
1.604901542500820355e+01 8.825028474137559040e+17
1.605526747620610450e+01 8.836052149286364160e+17
1.606151952740400546e+01 8.844641460549861120e+17
1.606777157860190286e+01 8.856375101624843520e+17
1.607402362979980381e+01 8.868108743919701760e+17
1.608027568099770122e+01 8.879087743908848640e+17
1.608652773219560217e+01 8.889022889274873600e+17
1.609277978339350312e+01 8.898958039556638720e+17
1.609903183459140052e+01 8.908893190949553920e+17
1.610528388578930148e+01 8.918828334430766080e+17
1.611153593698719888e+01 8.929382403570530560e+17
1.611778798818509983e+01 8.942343326346009600e+17
1.612404003938300079e+01 8.957456339881177600e+17
1.613029209058089819e+01 8.971358944297536000e+17
1.613654414177879914e+01 8.982968717943617280e+17
1.614279619297669655e+01 8.993734133281598720e+17
1.614904824417459750e+01 9.004499551109991680e+17
1.615530029537249845e+01 9.015469327932840960e+17
1.616155234657039585e+01 9.026392171675367680e+17
1.616780439776829681e+01 9.036848159529017600e+17
1.617405644896619776e+01 9.047304154793821440e+17
1.618030850016409516e+01 9.057560436462310400e+17
1.618656055136199612e+01 9.067336346690401280e+17
1.619281260255989352e+01 9.076831365406551040e+17
1.619906465375779447e+01 9.086326378856384000e+17
1.620531670495569543e+01 9.095821391323801600e+17
1.621156875615359283e+01 9.105316412134597120e+17
1.621782080735149378e+01 9.114811425750831360e+17
1.622407285854939119e+01 9.124306437112358400e+17
1.623032490974729214e+01 9.133801453350630400e+17
1.623657696094519309e+01 9.143296464632148480e+17
1.624282901214309049e+01 9.152791478501248000e+17
1.624908106334099145e+01 9.162286494016765440e+17
1.625533311453888885e+01 9.171781513693112320e+17
1.626158516573678980e+01 9.181276535133158400e+17
1.626783721693469076e+01 9.190771549492285440e+17
1.627408926813258816e+01 9.200266563357899520e+17
1.628034131933048911e+01 9.209761578873420800e+17
1.628659337052839007e+01 9.219256594335687680e+17
1.629284542172628747e+01 9.228751609774995200e+17
1.629909747292418842e+01 9.238246625290534400e+17
1.630534952412208582e+01 9.247741639653817600e+17
1.631160157531998678e+01 9.257236653515233280e+17
1.631785362651788773e+01 9.266731669030792960e+17
1.632410567771578513e+01 9.276226683396183040e+17
1.633035772891368609e+01 9.285721697255521280e+17
1.633660978011158349e+01 9.293917290683269120e+17
1.634286183130948444e+01 9.300238698640368640e+17
1.634911388250738540e+01 9.306560110106288640e+17
1.635536593370528280e+01 9.312881519741514240e+17
1.636161798490318375e+01 9.320441490770498560e+17
1.636787003610108115e+01 9.331651903010942720e+17
1.637412208729898211e+01 9.345554042310256640e+17
1.638037413849688306e+01 9.359456186932184320e+17
1.638662618969478046e+01 9.373358334498846720e+17
1.639287824089268142e+01 9.387806346627253760e+17
1.639913029209058237e+01 9.400717266584820480e+17
1.640538234328847977e+01 9.409613791250350080e+17
1.641163439448638073e+01 9.417610815009425920e+17
1.641788644568427813e+01 9.426198459133834240e+17
1.642413849688217908e+01 9.435513355770455040e+17
1.643039054808008004e+01 9.444085296794132480e+17
1.643664259927797744e+01 9.451860634680657920e+17
1.644289465047587839e+01 9.459635973833212160e+17
1.644914670167377579e+01 9.467411302671831040e+17
1.645539875287167675e+01 9.475186630159104000e+17
1.646165080406957770e+01 9.482961964638855680e+17
1.646790285526747510e+01 9.490737301759348480e+17
1.647415490646537606e+01 9.498512635628746240e+17
1.648040695766327346e+01 9.506287967020308480e+17
1.648665900886117441e+01 9.514063302906411520e+17
1.649291106005907537e+01 9.521838634076398080e+17
1.649916311125697277e+01 9.529613970666391040e+17
1.650541516245487372e+01 9.537389305784750080e+17
1.651166721365277468e+01 9.544440721595893760e+17
1.651791926485067208e+01 9.550417567100958720e+17
1.652417131604857303e+01 9.558789699781532160e+17
1.653042336724647043e+01 9.571622416971069440e+17
1.653667541844437139e+01 9.585791772165557760e+17
1.654292746964227234e+01 9.596696096587400960e+17
1.654917952084016974e+01 9.603846142982519040e+17
1.655543157203807070e+01 9.611204013796241920e+17
1.656168362323596810e+01 9.614885874890209280e+17
1.656793567443386905e+01 9.616335392602718720e+17
1.657418772563177001e+01 9.617784913079928320e+17
1.658043977682966741e+01 9.622224108936983040e+17
1.658669182802756836e+01 9.630691384138131200e+17
1.659294387922546576e+01 9.638466716980574720e+17
1.659919593042336672e+01 9.646242051451548160e+17
1.660544798162126767e+01 9.654017385281367040e+17
1.661170003281916507e+01 9.661792722271162880e+17
1.661795208401706603e+01 9.669568051155348480e+17
1.662420413521496698e+01 9.677343385758789120e+17
1.663045618641286438e+01 9.685118722402899200e+17
1.663670823761076534e+01 9.701652343535616000e+17
1.664296028880866274e+01 9.732381446733568000e+17
1.664921234000656369e+01 9.767127045784273920e+17
1.665546439120446465e+01 9.806251877458104320e+17
1.666171644240236205e+01 9.844036208791127040e+17
1.666796849360026300e+01 9.877515774918526720e+17
1.667422054479816040e+01 9.905585758981466880e+17
1.668047259599606136e+01 9.928442882278451200e+17
1.668672464719396231e+01 9.951247615832309760e+17
1.669297669839185971e+01 9.974052345767799040e+17
1.669922874958976067e+01 9.999561522924661760e+17
1.670548080078765807e+01 1.003047040526049024e+18
1.671173285198555902e+01 1.006483636484918656e+18
1.671798490318345998e+01 1.010077731905275520e+18
1.672423695438135738e+01 1.013270387799810048e+18
1.673048900557925833e+01 1.015959523147688832e+18
1.673674105677715929e+01 1.018481747354764928e+18
1.674299310797505669e+01 1.020907678929203712e+18
1.674924515917295764e+01 1.023333610530049280e+18
1.675549721037085504e+01 1.025917015523980672e+18
1.676174926156875600e+01 1.028942216475435264e+18
1.676800131276665695e+01 1.032181711385024512e+18
1.677425336396455435e+01 1.035082234041877248e+18
1.678050541516245531e+01 1.037607973792545920e+18
1.678675746636035271e+01 1.040013104419217152e+18
1.679300951755825366e+01 1.042404002357933056e+18
1.679926156875615462e+01 1.045170156662296704e+18
1.680551361995405202e+01 1.048715093197375360e+18
1.681176567115195297e+01 1.052482532459159296e+18
1.681801772234985037e+01 1.055961805826092544e+18
1.682426977354775133e+01 1.058969207194871168e+18
1.683052182474565228e+01 1.061554743301682432e+18
1.683677387594354968e+01 1.064211239757790976e+18
1.684302592714145064e+01 1.067360984295865344e+18
1.684927797833935159e+01 1.070511012186378240e+18
1.685553002953724899e+01 1.073219255521640704e+18
1.686178208073514995e+01 1.076222932664670464e+18
1.686803413193304735e+01 1.079423905848191488e+18
1.687428618313094830e+01 1.082217571712380928e+18
1.688053823432884926e+01 1.085221402966927360e+18
1.688679028552674666e+01 1.088450761511634688e+18
1.689304233672464761e+01 1.091590283996179456e+18
1.689929438792254501e+01 1.094794695456408192e+18
1.690554643912044597e+01 1.097617010357837056e+18
1.691179849031834692e+01 1.100682942820840704e+18
1.691805054151624432e+01 1.103634654431042176e+18
1.692430259271414528e+01 1.106598946886185600e+18
1.693055464391204268e+01 1.109896025527767296e+18
1.693680669510994363e+01 1.112994961707123456e+18
1.694305874630784459e+01 1.115964674427138944e+18
1.694931079750574199e+01 1.118930182838874752e+18
1.695556284870364294e+01 1.122238029988460160e+18
1.696181489990154390e+01 1.126136450940696320e+18
1.696806695109944130e+01 1.130072930776668288e+18
1.697431900229734225e+01 1.133999365763598592e+18
1.698057105349523965e+01 1.137703044934755072e+18
1.698682310469314061e+01 1.141414774246513664e+18
1.699307515589104156e+01 1.145536150006244352e+18
1.699932720708893896e+01 1.149527504039549696e+18
1.700557925828683992e+01 1.153197560022894336e+18
1.701183130948473732e+01 1.156968171409102336e+18
1.701808336068263827e+01 1.161380957533038848e+18
1.702433541188053923e+01 1.166544523980281856e+18
1.703058746307843663e+01 1.172022271949403392e+18
1.703683951427633758e+01 1.177674311053113856e+18
1.704309156547423498e+01 1.183160748503901440e+18
1.704934361667213594e+01 1.188648808392349440e+18
1.705559566787003689e+01 1.194335510729558528e+18
1.706184771906793429e+01 1.199831113305952000e+18
1.706809977026583525e+01 1.205376434971458560e+18
1.707435182146373620e+01 1.210975985164992768e+18
1.708060387266163360e+01 1.216462039710600192e+18
1.708685592385953456e+01 1.222095484078391808e+18
1.709310797505743196e+01 1.228107092899873792e+18
1.709936002625533291e+01 1.234485536679936256e+18
1.710561207745323387e+01 1.241466325440991232e+18
1.711186412865113127e+01 1.248454098522643200e+18
1.711811617984903222e+01 1.255639063451412224e+18
1.712436823104692962e+01 1.262930329392713216e+18
1.713062028224483058e+01 1.269783306070277376e+18
1.713687233344273153e+01 1.276927478261024000e+18
1.714312438464062893e+01 1.284313461321670912e+18
1.714937643583852989e+01 1.290744022477178880e+18
1.715562848703642729e+01 1.295733622028344832e+18
1.716188053823432824e+01 1.300243715522472960e+18
1.716813258943222920e+01 1.305080079302898688e+18
1.717438464063012660e+01 1.309606814408603648e+18
1.718063669182802755e+01 1.314466333391598592e+18
1.718688874302592851e+01 1.318968294420179456e+18
1.719314079422382591e+01 1.323816614497682944e+18
1.719939284542172686e+01 1.327606182131136000e+18
1.720564489661962426e+01 1.330309710297393920e+18
1.721189694781752522e+01 1.333123450172392960e+18
1.721814899901542617e+01 1.336712047098394624e+18
1.722440105021332357e+01 1.339747335081653248e+18
1.723065310141122453e+01 1.342782623156571136e+18
1.723690515260912193e+01 1.345817910753523200e+18
1.724315720380702288e+01 1.348853198884160000e+18
1.724940925500492384e+01 1.351888487564205056e+18
1.725566130620282124e+01 1.354923775528750848e+18
1.726191335740072219e+01 1.357959063272470272e+18
1.726816540859861959e+01 1.360994351747800320e+18
1.727441745979652055e+01 1.364029640386350080e+18
1.728066951099442150e+01 1.366645766355925248e+18
1.728692156219231890e+01 1.368796594013599744e+18
1.729317361339021986e+01 1.371513763857912320e+18
1.729942566458812081e+01 1.374471090998948864e+18
1.730567771578601821e+01 1.377384843137338368e+18
1.731192976698391917e+01 1.380298594635163392e+18
1.731818181818181657e+01 1.383212346363328768e+18
1.732443386937971752e+01 1.386139211495137792e+18
1.733068592057761848e+01 1.389121132414794240e+18
1.733693797177551588e+01 1.392158817223142400e+18
1.734319002297341683e+01 1.394542235345873408e+18
1.734944207417131423e+01 1.396188741381952000e+18
1.735569412536921519e+01 1.397934278119243776e+18
1.736194617656711614e+01 1.398689037876414976e+18
1.736819822776501354e+01 1.400123022679430144e+18
1.737445027896291450e+01 1.402294741784769536e+18
1.738070233016081190e+01 1.403456778178092288e+18
1.738695438135871285e+01 1.405220086312830976e+18
1.739320643255661381e+01 1.407620583545306624e+18
1.739945848375451121e+01 1.408856554700045056e+18
1.740571053495241216e+01 1.409495585904815104e+18
1.741196258615031311e+01 1.410373905904475648e+18
1.741821463734821052e+01 1.411252224924829952e+18
1.742446668854611147e+01 1.412142398358656512e+18
1.743071873974400887e+01 1.413058711397418496e+18
1.743697079094190983e+01 1.413716996875782144e+18
1.744322284213981078e+01 1.413911137186477824e+18
1.744947489333770818e+01 1.414105276345815040e+18
1.745572694453560914e+01 1.414275788471651072e+18
1.746197899573350654e+01 1.414357991001560576e+18
1.746823104693140749e+01 1.414357990690621184e+18
1.747448309812930844e+01 1.414357991211716096e+18
1.748073514932720585e+01 1.414357991524186624e+18
1.748698720052510680e+01 1.414357990946271744e+18
1.749323925172300420e+01 1.414537508387291904e+18
1.749949130292090516e+01 1.415031179902460416e+18
1.750574335411880611e+01 1.415524851775391232e+18
1.751199540531670351e+01 1.416018523240809472e+18
1.751824745651460447e+01 1.416683251784408064e+18
1.752449950771250542e+01 1.417705594350318848e+18
1.753075155891040282e+01 1.418828187230003200e+18
1.753700361010830377e+01 1.419950778910181888e+18
1.754325566130620118e+01 1.420788077268600064e+18
1.754950771250410213e+01 1.421106007881176576e+18
1.755575976370200308e+01 1.421446216924772352e+18
1.756201181489990049e+01 1.421875233645676544e+18
1.756826386609780144e+01 1.422304251052602368e+18
1.757451591729569884e+01 1.422675649880480256e+18
1.758076796849359980e+01 1.422960935838989312e+18
1.758702001969150075e+01 1.423307134016820992e+18
1.759327207088939815e+01 1.423675100060640256e+18
1.759952412208729911e+01 1.423837496084471296e+18
1.760577617328520006e+01 1.423746415608621568e+18
1.761202822448309746e+01 1.423655333196412928e+18
1.761828027568099841e+01 1.423564250966832128e+18
1.762453232687889582e+01 1.423558053303928832e+18
1.763078437807679677e+01 1.423788615343932416e+18
1.763703642927469772e+01 1.424171168965116160e+18
1.764328848047259513e+01 1.424553722586298880e+18
1.764954053167049608e+01 1.424936276126586112e+18
1.765579258286839348e+01 1.425350072436168448e+18
1.766204463406629444e+01 1.425827897102550528e+18
1.766829668526419539e+01 1.426175190715404032e+18
1.767454873646209279e+01 1.426189474766877440e+18
1.768080078765999374e+01 1.426073326852633856e+18
1.768705283885789115e+01 1.425957180144467456e+18
1.769330489005579210e+01 1.425841032293890816e+18
1.769955694125369305e+01 1.425489151084300288e+18
1.770580899245159046e+01 1.424780113665322240e+18
1.771206104364949141e+01 1.424303995661139968e+18
1.771831309484739236e+01 1.424019308054562048e+18
1.772456514604528977e+01 1.423734619383320064e+18
1.773081719724319072e+01 1.423449930994414592e+18
1.773706924844108812e+01 1.423117072680751872e+18
1.774332129963898907e+01 1.422496994232614400e+18
1.774957335083689003e+01 1.421523118501300736e+18
1.775582540203478743e+01 1.420568148525246208e+18
1.776207745323268838e+01 1.419399987505673472e+18
1.776832950443058579e+01 1.417841057500446464e+18
1.777458155562848674e+01 1.416260922662995456e+18
1.778083360682638769e+01 1.414599452468707328e+18
1.778708565802428510e+01 1.412860047023164160e+18
1.779333770922218605e+01 1.411120640404474880e+18
1.779958976042008345e+01 1.409381234642739968e+18
1.780584181161798440e+01 1.407641828716840448e+18
1.781209386281588536e+01 1.405902423020911872e+18
1.781834591401378276e+01 1.404163016942761472e+18
1.782459796521168371e+01 1.402423610692339200e+18
1.783085001640958467e+01 1.400684204523898112e+18
1.783710206760748207e+01 1.398944798744958464e+18
1.784335411880538302e+01 1.397205392981501952e+18
1.784960617000328043e+01 1.395465986340373504e+18
1.785585822120118138e+01 1.393726581152480768e+18
1.786211027239908233e+01 1.391987175482297856e+18
1.786836232359697973e+01 1.390247769740839168e+18
1.787461437479488069e+01 1.388508362627078656e+18
1.788086642599277809e+01 1.386768956759003648e+18
1.788711847719067904e+01 1.385029551019522048e+18
1.789337052838858000e+01 1.383290144468899584e+18
1.789962257958647740e+01 1.381550739199028480e+18
1.790587463078437835e+01 1.379811333526558720e+18
1.791212668198227576e+01 1.378071927789723392e+18
1.791837873318017671e+01 1.376332521236454912e+18
1.792463078437807766e+01 1.374002882737484032e+18
1.793088283557597507e+01 1.370560308512988672e+18
1.793713488677387602e+01 1.367117734787313408e+18
1.794338693797177697e+01 1.363675159415881728e+18
1.794963898916967437e+01 1.360232584082252544e+18
1.795589104036757533e+01 1.356822272257262336e+18
1.796214309156547273e+01 1.353521484339218432e+18
1.796839514276337368e+01 1.350265823948191232e+18
1.797464719396127464e+01 1.346905969196995072e+18
1.798089924515917204e+01 1.343516552778831872e+18
1.798715129635707299e+01 1.340127135378370560e+18
1.799340334755497040e+01 1.337028377658956800e+18
1.799965539875287135e+01 1.334556940073024000e+18
1.800590744995077230e+01 1.332224231583565312e+18
1.801215950114866970e+01 1.329751508256486912e+18
1.801841155234657066e+01 1.326870777268661760e+18
1.802466360354446806e+01 1.323721853246960896e+18
1.803091565474236901e+01 1.320572929240279552e+18
1.803716770594026997e+01 1.317424004647561472e+18
1.804341975713816737e+01 1.314275079542376704e+18
1.804967180833606832e+01 1.311126154950462464e+18
1.805592385953396928e+01 1.308387383715169024e+18
1.806217591073186668e+01 1.306440023290497024e+18
1.806842796192976763e+01 1.304492662093666560e+18
1.807468001312766503e+01 1.302545300217863680e+18
1.808093206432556599e+01 1.300597938342063360e+18
1.808718411552346694e+01 1.298650577384284416e+18
1.809343616672136434e+01 1.296703217290308096e+18
1.809968821791926530e+01 1.294755855414503936e+18
1.810594026911716270e+01 1.291552832665711616e+18
1.811219232031506365e+01 1.285905485091706112e+18
1.811844437151296461e+01 1.280258137849392640e+18
1.812469642271086201e+01 1.274610789926063872e+18
1.813094847390876296e+01 1.268963442002740736e+18
1.813720052510666036e+01 1.263437719662424064e+18
1.814345257630456132e+01 1.258150070900805376e+18
1.814970462750246227e+01 1.252775673505051904e+18
1.815595667870035967e+01 1.247231096721010432e+18
1.816220872989826063e+01 1.241686520081187072e+18
1.816846078109616158e+01 1.236690180240822272e+18
1.817471283229405898e+01 1.232772934497548800e+18
1.818096488349195994e+01 1.228855688647463424e+18
1.818721693468985734e+01 1.224938444157775616e+18
1.819346898588775829e+01 1.220630752793950720e+18
1.819972103708565925e+01 1.215551127328013824e+18
1.820597308828355665e+01 1.210471502207576064e+18
1.821222513948145760e+01 1.205391877426473216e+18
1.821847719067935500e+01 1.200312252527527680e+18
1.822472924187725596e+01 1.195232628187968768e+18
1.823098129307515691e+01 1.190153003066510592e+18
1.823723334427305431e+01 1.183887657247577088e+18
1.824348539547095527e+01 1.175259764730012416e+18
1.824973744666885267e+01 1.166631872212446720e+18
1.825598949786675362e+01 1.158003980038326016e+18
1.826224154906465458e+01 1.149493326719124480e+18
1.826849360026255198e+01 1.141373514948068352e+18
1.827474565146045293e+01 1.133743212196251904e+18
1.828099770265835389e+01 1.127486474978039168e+18
1.828724975385625129e+01 1.123043121146158720e+18
1.829350180505415224e+01 1.118016909171577472e+18
1.829975385625204964e+01 1.111707436891166464e+18
1.830600590744995060e+01 1.103094253593881344e+18
1.831225795864785155e+01 1.094126300417353472e+18
1.831851000984574895e+01 1.085158347240833536e+18
1.832476206104364991e+01 1.076190394064306944e+18
1.833101411224154731e+01 1.067152298326866432e+18
1.833726616343944826e+01 1.057831904432222080e+18
