,EKSPLA diode,Faraday,4-frame 56A,4-frame 56B,Return Rogowski ROGA,Return Rogowski ROGB,,
5195.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0.031,-0.012
5196.2,2.437,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5197.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5198.2,2.437,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5199.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5200.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5201.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5202.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5203.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0.031,-0.012
5204.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5205.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5206.2,2.437,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5207.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5208.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5209.2,2.375,-0.053,-0.062,-0.062,-0.094,-0.094,0.016,-0.012
5210.2,2.375,-0.053,-0.062,-0.062,-0.094,-0.094,0.016,-0.012
5211.2,2.375,-0.053,-0.062,-0.25,-0.094,-0.094,0.016,-0.012
5212.2,2.375,-0.053,-0.062,-0.25,-0.094,-0.094,0.016,-0.012
5213.2,2.375,-0.053,-0.062,-0.25,-0.094,-0.094,0.016,-0.012
5214.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5215.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5216.2,2.375,-0.006,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5217.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5218.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5219.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5220.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5221.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5222.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5223.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5224.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5225.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5226.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5227.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5228.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5229.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5230.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5231.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5232.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5233.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5234.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5235.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5236.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5237.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5238.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5239.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5240.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5241.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5242.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5243.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5244.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5245.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5246.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5247.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5248.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.044
5249.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,0.019
5250.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5251.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5252.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5253.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5254.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5255.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5256.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5257.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
5258.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.044
5259.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5260.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5261.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5262.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5263.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5264.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5265.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5266.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5267.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
5268.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
5269.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
5270.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5271.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5272.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5273.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5274.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5275.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
5276.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
5277.2,2.375,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
5278.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5279.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5280.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5281.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5282.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5283.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5284.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5285.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5286.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5287.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5288.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5289.2,2.375,-0.053,-0.062,-0.062,-0.094,-0.094,0,-0.012
5290.2,2.375,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
5291.2,2.375,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
5292.2,2.375,-0.053,-0.062,-0.062,-0.094,-0.094,-0.016,-0.012
5293.2,2.375,-0.053,-0.062,-0.062,-0.094,-0.094,0,-0.012
5294.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5295.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5296.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5297.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5298.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5299.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5300.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5301.2,2.312,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5302.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5303.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5304.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5305.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5306.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5307.2,2.312,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5308.2,2.312,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5309.2,2.312,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
5310.2,2.312,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
5311.2,2.312,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5312.2,2.312,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5313.2,2.312,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5314.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5315.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5316.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5317.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5318.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5319.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
5320.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
5321.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5322.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5323.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5324.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5325.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5326.2,2.375,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5327.2,2.5,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5328.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5329.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5330.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5331.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5332.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5333.2,2.312,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5334.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5335.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5336.2,2.25,-0.006,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5337.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5338.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5339.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5340.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5341.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5342.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5343.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5344.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5345.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5346.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5347.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5348.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5349.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5350.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5351.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5352.2,2.312,-0.006,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5353.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5354.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5355.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5356.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5357.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5358.2,2.312,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5359.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5360.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5361.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5362.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5363.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.047,-0.012
5364.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.044
5365.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.047,0.019
5366.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.047,-0.012
5367.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.062,-0.012
5368.2,2.25,-0.006,-0.25,-0.25,-0.094,-0.094,-0.047,-0.044
5369.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.047,0.019
5370.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5371.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5372.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5373.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5374.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5375.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5376.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5377.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.047,0.019
5378.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.047,-0.044
5379.2,2.25,-0.1,-0.25,-0.062,-0.094,-0.094,-0.047,-0.012
5380.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5381.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.047,-0.031,-0.012
5382.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5383.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5384.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5385.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5386.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5387.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5388.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5389.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5390.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5391.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5392.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5393.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5394.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5395.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5396.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5397.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5398.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5399.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5400.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5401.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5402.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5403.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5404.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5405.2,2.25,-0.1,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5406.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5407.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5408.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5409.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5410.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5411.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5412.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5413.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5414.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.031,-0.012
5415.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5416.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5417.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5418.2,2.25,-0.053,-0.25,-0.25,-0.094,-0.094,-0.031,-0.012
5419.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5420.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5421.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5422.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5423.2,2.187,-0.1,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5424.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5425.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5426.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5427.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5428.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5429.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5430.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5431.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5432.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5433.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5434.2,2.25,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5435.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5436.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5437.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
5438.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5439.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
5440.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5441.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5442.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5443.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5444.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5445.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
5446.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5447.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5448.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5449.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5450.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5451.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5452.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5453.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5454.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5455.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
5456.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
5457.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5458.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.044
5459.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,0,0.019
5460.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
5461.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5462.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
5463.2,2.187,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,0.019
5464.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.044
5465.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,0.019
5466.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5467.2,2.187,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5468.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5469.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5470.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5471.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5472.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5473.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5474.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5475.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5476.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5477.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5478.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5479.2,2.187,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5480.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5481.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,0.019
5482.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.044
5483.2,2.187,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5484.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5485.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5486.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.044
5487.2,2.187,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,0.019
5488.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.044
5489.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.031,0.019
5490.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5491.2,2.125,-0.053,-0.25,-0.062,-0.094,-0.094,0.031,-0.012
5492.2,2.125,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5493.2,2.125,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5494.2,2.125,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5495.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5496.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5497.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.031,-0.012
5498.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5499.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5500.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5501.2,2.125,-0.053,-0.062,-0.25,-0.094,-0.094,0.016,-0.012
5502.2,2.125,-0.053,-0.062,-0.062,-0.094,-0.094,0.031,-0.012
5503.2,2.125,-0.053,-0.062,-0.062,-0.094,-0.094,0.031,-0.012
5504.2,2.125,-0.053,-0.062,-0.062,-0.094,-0.094,0.031,-0.012
5505.2,2.125,-0.053,-0.062,-0.062,-0.094,-0.094,0.031,-0.012
5506.2,2.125,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5507.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,0.019
5508.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.044
5509.2,2.125,-0.1,-0.25,-0.25,-0.094,-0.094,0.031,-0.012
5510.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5511.2,2.125,-0.053,-0.25,-0.25,-0.094,-0.094,0.016,-0.012
5512.2,2.125,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5513.2,2.125,-0.1,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5514.2,2.187,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5515.2,2.125,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5516.2,2.125,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
5517.2,2.125,-0.053,-0.25,-0.062,-0.094,-0.094,0.016,-0.012
